726,"Pyroelectric Effect","http://en.wikipedia.org/wiki/Pyroelectric_effect","The ability of certain materials to generate an electrical potential when they are heated or cooled. As a result of this change in temperature, positive and negative charges move to opposite ends through migration (i.e. the material becomes polarized) and hence, an electrical potential is established."
727,"Pyrolysis","http://en.wikipedia.org/wiki/Pyrolysis","A thermochemical decomposition of organic material at elevated temperatures in the absence of oxygen. Pyrolysis typically occurs under pressure and at operating temperatures above 430 °C (800 °F). Pyrolysis is a special case of thermolysis."
728,"Pyrophoricity","https://en.wikipedia.org/wiki/Pyrophoricity","A pyrophoric substance ignites spontaneously in air at or below 55 degrees centigrade. The creation of sparks from metals is based on the pyrophoricity of small metal particles. The sparking mechanism in cigarette lighters is an example. Some liquids and gases are phyrophoric."
729,"Quadruplanar-Inversor","https://en.wikipedia.org/wiki/Quadruplanar-Inversor","A mechanical linkage that can be used to convert circular motion into perfect linear motion (or vice versa). It does this without a sliding guide."
730,"Rack and Pinion","http://en.wikipedia.org/wiki/Rack_and_pinion","A pair of gears which convert rotational motion into linear motion (or vice versa). The circular pinion engages teeth on a flat bar - the rack. Rotational motion applied to the pinion will cause the rack to move to the side, up to the limit of its travel."
731,"Radar","http://en.wikipedia.org/wiki/Radar","An object detection system that uses electromagnetic waves to identify the range, altitude, direction, or speed of both moving and fixed objects such as aircraft, ships, motor vehicles, weather formations, and terrain."
732,"Radiation","http://en.wikipedia.org/wiki/Radiation","A process in which energetic particles or waves travel through a medium or space. There are two distinct types of radiation; ionizing and non-ionizing."
733,"Radiation Pressure","http://en.wikipedia.org/wiki/Radiation_pressure","The pressure exerted upon any surface exposed to electromagnetic radiation. If absorbed, the pressure is the power flux density divided by the speed of light. If the radiation is totally reflected, the radiation pressure is doubled."
734,"Radioactive Decay","http://en.wikipedia.org/wiki/Radioactive_decay","The process in which an unstable atomic nucleus spontaneously loses energy by emitting ionizing particles and radiation."
735,"Radioactive Tracing","http://en.wikipedia.org/wiki/Radioactive_tracer","(or radioactive label) A chemical compound in which one or more atoms have been replaced by a radioisotope. By virtue of its radioactivity it can be used to explore the mechanism of chemical reactions by tracing the path that the radioisotope follows from reactants to products."
736,"Radioluminescence","http://en.wikipedia.org/wiki/Radioluminescence","Luminescence produced in a material by the bombardment of ionizing radiation such as beta particles. Examples include the tritium-excited luminous paints used on watch dials and gun sights."
737,"Railgun","http://en.wikipedia.org/wiki/Railgun","A purely electrical gun that accelerates a conductive projectile along a pair of metal rails using the same principles as the homopolar motor."
738,"Rankine Cycle","http://en.wikipedia.org/wiki/Rankine_cycle","A thermodynamic cycle which converts heat into work. The heat is supplied externally to a closed loop, which usually uses water as the working fluid. This cycle generates about 80% of all electric power used throughout the world, including virtually all solar thermal, biomass, coal and nuclear power plants."
739,"Ranque-Hilsch Effect","http://en.wikipedia.org/wiki/Vortex_tube","The Ranque-Hilsch vortex tube (or vortex tube), is a mechanical device that separates a compressed gas into hot and cold streams. It has no moving parts. Pressurised gas is injected tangentially into a swirl chamber and accelerates to a high rate of rotation. Due to the conical nozzle at the end of the tube, only the outer shell of the compressed gas is allowed to escape at that end. The remainder of the gas is forced to return in an inner vortex of reduced diameter within the outer vortex."
740,"Rarefaction","http://en.wikipedia.org/wiki/Rarefaction","(also called rarefraction) The reduction of a medium's density, or the opposite of compression. Has a variety of causes, such as the passage of a sound wave through a gas, of the diminishing effect of the earth's gravity on the atmosphere with altitude."
741,"Ratchet","http://en.wikipedia.org/wiki/Ratchet_(device)","A mechanical device that allows linear or rotary motion in only one direction, while preventing motion in the opposite direction."
742,"Rayleigh Scattering","http://en.wikipedia.org/wiki/Rayleigh_scattering","The elastic scattering of light or other electromagnetic radiation by particles much smaller than the wavelength of the light."
743,"Rayleigh-Bénard Convection","http://en.wikipedia.org/wiki/B%C3%A9nard_cells","Convection cells that appear spontaneously in a liquid layer when heat is applied from below."
744,"Rayleigh-Taylor Instability","http://en.wikipedia.org/wiki/Rayleigh%E2%80%93Taylor_instability","An instability of an interface between two fluids of different densities, which occurs when the lighter fluid is pushing the heavier fluid."
745,"Reaction (physics)","http://en.wikipedia.org/wiki/Reaction_(physics)","In classical mechanics, Newton's third law states that forces occur in pairs: the Action and the Reaction. Both forces are equal in magnitude and opposite in direction. The distinction between action and reaction is purely arbitrary: any one of the two forces can be considered an action, in which case the other (corresponding) force automatically becomes its associated reaction."
746,"Reaction Wheel","http://en.wikipedia.org/wiki/Reaction_wheel","A type of flywheel used primarily by spacecraft to change their angular momentum without rockets or other reaction devices. Cab provide very precise changes in angle and hence spacecraft's attitude. Also applicable to non-spacecraft systems."
747,"Rectenna","https://en.wikipedia.org/wiki/Rectenna","A special type of antenna that is used to convert electromagnetic energy into direct current electricity"
748,"Redox Reactions","http://en.wikipedia.org/wiki/Redox","Redox (shorthand for oxidation-reduction) reactions describe all chemical reactions in which atoms have their oxidation number (oxidation state) changed. This can be either a simple redox process, such as the oxidation of carbon to yield carbon dioxide (CO2) or the reduction of carbon by hydrogen to yield methane (CH4), or a complex process such as the oxidation of sugar(C6H12O6) in the human body through a series of complex electron transfer processes."
749,"Reduction","http://en.wikipedia.org/wiki/Redox","A chemical reaction that involves the gain of electrons or a decrease in the oxidation state by a molecule, atom or ion."
750,"Redundancy","http://en.wikipedia.org/wiki/Redundancy_(engineering)","The duplication of critical components of a system with the intention of increasing reliability of the system, usually in the case of a backup or fail-safe."
751,"Reflection","http://en.wikipedia.org/wiki/Reflection_(physics)","The change in direction of a wavefront at an interface between two different media so that the wavefront returns into the medium from which it originated. Common examples include the reflection of light, sound and water waves."
752,"Refraction","http://en.wikipedia.org/wiki/Refraction","The change in direction of a wave due to a change in its speed. This is most commonly observed when a wave passes from one medium to another at any angle other than 90° or 0°. Refraction of light is the most commonly observed phenomenon, but any type of wave can refract when it interacts with a medium, for example when sound waves pass from one medium into another or when water waves move into water of a different depth."
753,"Refractory Material","http://en.wikipedia.org/wiki/Refractory","A (typicaly non-metallic) material that retains its strength at high temperatures. Refractory materials are used in linings for furnaces, kilns, incinerators and reactors. They are also used to make crucibles."
754,"Regelation","http://en.wikipedia.org/wiki/Regelation","The phenomenon of melting under pressure and freezing again when the pressure is reduced. Occurs only for substances, such as ice, that have the property of expanding upon freezing, for the melting points of those substances decrease with increasing external pressure."
755,"Relay","http://en.wikipedia.org/wiki/Relay","An electrical switch that opens and closes under the control of another electrical circuit. In the original form, the switch is operated by an electromagnet to open or close one or many sets of contacts. Because a relay is able to control an output circuit of higher power than the input circuit, it can be considered to be, in a broad sense, a form of an electrical amplifier."
756,"Resonance","http://en.wikipedia.org/wiki/Resonance","The tendency of a system to oscillate with larger amplitude at some frequencies than at others. These are known as the system's resonant frequencies. At these frequencies, even small periodic driving forces can produce large amplitude oscillations, because the system stores vibrational energy."
757,"Resonant-Macrosonic Synthesis","http://www.aip.org/png/html/macroson.htm","A technique by which extremely energetic standing sound waves resonating in specially shaped closed cavities can be produced."
758,"Reticulated Foam","http://en.wikipedia.org/wiki/Reticulated_foam","A very porous, low density solid foam. Reticulated foams are extremely open foams i.e. there are few, if any, intact bubbles or cell windows. In contrast, the foam formed by soap bubbles is composed solely of intact (fully enclosed) bubbles. In a reticulated foam only the linear boundaries where the bubbles meet remain."
759,"Retroreflector","http://en.wikipedia.org/wiki/Retroreflective","A device or surface that reflects light, or other radiation, back to its source with minimum scattering."
760,"Reuleaux Triangle","http://en.wikipedia.org/wiki/Reuleaux_triangle","A constant width curve based on an equilateral triangle. All points on a side are equidistant from the opposite vertex."
761,"Reverberation","http://en.wikipedia.org/wiki/Reverberation","The persistence of sound in a particular space after the original sound is removed. A reverberation, or reverb, is created when a sound is produced in an enclosed space causing a large number of echoes to build up and then slowly decay as the sound is absorbed by the walls and air.This is most noticeable when the sound source stops but the reflections continue, decreasing in amplitude, until they can no longer be heard."
762,"Reverse Brazil Nut Effect","http://large.stanford.edu/courses/2007/ph210/spector2/","Under certain conditions the reverse of the Brazil Nut Effect (granular separation) can occur i.e. following vibration or agitation large beads fall to the bottom of a container, and small beads rising to the top of the container."
763,"Reverse Diffusion","http://en.wikipedia.org/wiki/Reverse_diffusion","A situation where the transport of particles (atoms or molecules) in a medium occurs towards regions of lower concentration gradients, opposite to that observed during diffusion. This phenomenon occurs during phase separation."
764,"Reverse Osmosis","http://en.wikipedia.org/wiki/Reverse_osmosis","The process of forcing a solvent from a region of high solute concentration through a semipermeable membrane to a region of low solute concentration by applying a pressure in excess of the osmotic pressure. The result is that the solute is retained on the pressurized side of the membrane and the pure solvent is allowed to pass to the other side. It is most often applied as a filter."
765,"Rheometer","http://en.wikipedia.org/wiki/Rheometer","A laboratory device used to measure the way in which a liquid, suspension or slurry flows in response to applied forces. It is used for those fluids which cannot be defined by a single value of viscosity and therefore require more parameters to be set and measured than is the case for a viscometer. It measures the rheology of the fluid."
766,"Rheopecty","http://en.wikipedia.org/wiki/Rheopecty","(or rheopexy) The rare property of some non-Newtonian fluids to show a time-dependent change in viscosity; the longer the fluid undergoes shearing force, the higher its viscosity. Rheopectic fluids, such as some lubricants, thicken or solidify when shaken (the opposite type of behaviour, in which fluids become less viscous the longer they undergo shear, is called thixotropy and is much more common)."
767,"Richtmyer-Meshkov Instability","http://en.wikipedia.org/wiki/Richtmyer-Meshkov_instability","An instability in the interface between between fluids of differing density that occurs when they are impulsively accelerated, e.g. by the passage of a shock wave."
768,"Rifling","http://en.wikipedia.org/wiki/Rifling","Helix-shaped pattern in the barrel of a gun or firearm, which imparts a spin to a projectile around its long axis. This spin serves to gyroscopically stabilize the projectile, improving its aerodynamic stability and accuracy."
769,"Righi-Leduc Effect","http://en.wikipedia.org/wiki/Righi-Leduc_effect","A magnetic field applied at right angles to the the direction of a temperature gradient in an electrical conductor will produce a temperature difference at right angles to the direction of both the temperature gradient and the magnetic field."
770,"Rigid Origami","http://en.wikipedia.org/wiki/Rigid_origami","A branch of origami which is concerned with folding structures using flat rigid sheets joined by hinges. It has been used in the construction of large solar panel arrays that have to be folded before deployment. There is no requirement that the structure start as a flat sheet - for instance shopping bags with flat bottoms and airbags are examples of rigid origami."
771,"Rocket","http://en.wikipedia.org/wiki/Rocket_engine","A jet engine that uses only propellant mass for forming its high speed propulsive jet. Rocket engines are reaction engines. Since they need no external material to form their jet, rocket engines can be used for spacecraft propulsion as well as terrestrial uses, such as missiles. Most rocket engines are internal combustion engines, although non combusting forms also exist."
772,"Roller",,"A cylindrical device that rotates around its principle axis, typically to perform useful work, such as the compression of sheet metal between a pair of rollers."
773,"Rollin Film","http://en.wikipedia.org/wiki/Rollin_film","A 30 nm-thick liquid film of helium in the helium II state. It exhibits a 'creeping' effect in response to surfaces extending past the film's level (propagation). Rollin films are involved in the fountain effect where superfluid helium leaks out of a container in a fountain-like manner."
774,"Rotational Viscometer","http://en.wikipedia.org/wiki/Falling_Ball_Viscometer#Rotational_viscometers","Rotational viscometers use the idea that the torque required to turn an object in a fluid is a function of the viscosity of that fluid. They measure the torque required to rotate a disk or bob in a fluid at a known speed."
775,"Rubber Band Thermodynamics","http://en.wikipedia.org/wiki/Rubber_band#Thermodynamics","Stretching a rubber band will cause it to release heat, while releasing it after it has been stretched will lead it to absorb heat, causing its surroundings to become cooler. Heating causes a rubber band to contract, and cooling causes expansion."
776,"Ruled Surface","http://en.wikipedia.org/wiki/Ruled_surface","A surface S is ruled if through every point of S there is a straight line that lies on S. The most familiar examples are the plane and the curved surface of a cylinder or cone. A ruled surface can always be described (at least locally) as the set of points swept by a moving straight line. For example, a cone is formed by keeping one end-point of a line fixed whilst moving the other end-point in a circle."
777,"Sagnac Effect","http://en.wikipedia.org/wiki/Sagnac_effect","(or Sagnac interference) An interferometry phenomenon elicited by rotation.  A beam of light is split and the two beams made to follow a trajectory in opposite directions enclosing an area. On return to entry point the light is allowed to exit the apparatus such that an interference pattern is obtained. The position of the interference fringes is dependent on the angular velocity of the setup. The basis of ring interferometry."
778,"Salt Fingering","http://en.wikipedia.org/wiki/Salt_fingering","A mixing process that occurs when relatively warm, salty water overlies relatively colder, fresher water. It is driven by the fact that heated water diffuses more readily than salty water. A small parcel of warm, salty water sinking downwards into a colder, fresher region will lose its heat before losing its salt, making the parcel of water increasingly denser than the water around it and sinking further. Likewise, a small parcel of colder, fresher water will be displaced upwards and gain heat by diffusion from surrounding water, which will then make it lighter than the surrounding waters, and cause it to rise further."
779,"Saltation (geology)","http://en.wikipedia.org/wiki/Saltation_(geology)","A specific type of particle transport by fluids such as wind, or the denser fluid water. It occurs when loose material is removed from a bed and carried by the fluid, before being transported back to the surface. Examples include pebble transport by rivers, sand drift over desert surfaces, soil blowing over fields, or even snow drift over smooth surfaces such as those in the Arctic or Canadian Prairies."
780,"Scanning Probe Microscopy","http://en.wikipedia.org/wiki/Scanning_probe_microscopy","A branch of microscopy that forms images of surfaces using a physical probe that scans the specimen. An image of the surface is obtained by mechanically moving the probe in a raster scan of the specimen, line by line, and recording the probe-surface interaction as a function of position."
781,"Scattering","http://en.wikipedia.org/wiki/Scattering","A general physical process where some forms of radiation, such as light, sound, or moving particles, are forced to deviate from a straight trajectory by one or more localized non-uniformities in the medium through which they pass (includes deviation of reflected radiation from the angle predicted by the law of reflection)."
782,"Scintillation","http://en.wikipedia.org/wiki/Scintillation_(physics)","A flash of light produced in a transparent material by an ionization event."
783,"Screw","http://en.wikipedia.org/wiki/Screw_(simple_machine)","A helical inclined plane. A screw can convert a rotational force (torque) to a linear force and vice versa."
784,"Second Harmonic Generation","http://en.wikipedia.org/wiki/Second-harmonic_generation","(or frequency doubling) A nonlinear optical process, in which photons interacting with a nonlinear material are effectively combined to form new photons with twice the energy, and therefore twice the frequency and half the wavelength of the initial photons."
785,"Second Sound","http://en.wikipedia.org/wiki/Second_sound","A quantum mechanical phenomenon in which heat transfer occurs by wave-like motion, rather than by the more usual mechanism of diffusion. Heat takes the place of pressure in normal sound waves. This leads to a very high thermal conductivity. It is known as 'second sound' because the wave motion of heat is similar to the propagation of sound in air."
786,"Sedimentation","http://en.wikipedia.org/wiki/Sedimentation","The motion of molecules in solutions or particles in suspensions in response to an external force such as gravity, centrifugal acceleration or electromagnetism. Sedimentation may pertain to objects of various sizes, ranging from suspensions of dust and pollen particles to cellular suspensions to solutions of single molecules such as proteins and peptides."
787,"Seebeck Effect","http://en.wikipedia.org/wiki/Thermoelectric_effect#Seebeck_effect","The conversion of temperature differences directly into electricity.  A thermoelectric EMF (voltage), is created in the presence of a temperature difference between two different metals or semiconductors. This causes a continuous current in the conductors if they form a circuit."
788,"Segmentation",,"The division of an object into multiple parts."
789,"Segner Turbine","http://en.wikipedia.org/wiki/Segner-wheel","A simple type of water turbine, driven by the reation to water ejected from shaped nozzles."
790,"Selective Laser Sintering","http://en.wikipedia.org/wiki/Selective_laser_sintering","An additive rapid manufacturing technique that uses a high power laser (for example, a carbon dioxide laser) to fuse small particles of plastic, metal, ceramic, or glass powders into a mass representing a desired 3-dimensional object."
791,"Self-Assembly","http://en.wikipedia.org/wiki/Self-assembly","A process in which a disordered system of pre-existing components forms an organized structure or pattern as a consequence of specific, local interactions among the components themselves, without external direction."
792,"Semipermeable Membrane","http://en.wikipedia.org/wiki/Semipermeable_membrane","A membrane that will allow certain molecules or ions to pass through it by diffusion (and occasionally specialized facilitated diffusion). The rate of passage depends on the pressure, concentration, and temperature of the molecules or solutes on either side, as well as the permeability of the membrane to each solute."
793,"Senftleben-Beenakker Effect","http://en.wikipedia.org/wiki/Senftleben-Beenakker_effect","The Senftleben-Beenakker effect is the dependence on a magnetic or electric field of transport properties (such as viscosity and heat conductivity) of polyatomic gases. The Senftleben-Beenakker effect is analogous to the thermal Hall effect for neutral particles in polyatomic gases."
794,"Settling","http://en.wikipedia.org/wiki/Settling","The process by which particulates settle to the bottom of a liquid and form a sediment. Particles that experience a force, either due to gravity or due to centrifugal motion will tend to move in a uniform manner in the direction exerted by that force. For gravity settling, this means that the particles will tend to fall to the bottom of the vessel, forming a slurry at the vessel base."
795,"Shadow","http://en.wikipedia.org/wiki/Shadow","An area where direct light (or other radiation) from a source cannot reach due to obstruction by an object. The cross section of a shadow is a two-dimensional silhouette, or reverse projection of the object blocking the light (or radiation)."
796,"Shadowgraph","http://en.wikipedia.org/wiki/Shadow_graph","An optical method that reveals non-uniformities in transparent media like air, water, or glass. In principle, we cannot directly see a difference in temperature, a different gas, or a shock wave in the transparent air. However, these disturbances refract light rays, so they can cast shadows. The plume of hot air rising from a fire, for example, can be seen by way of its shadow cast upon a nearby surface by the uniform sunlight."
797,"Shaking",,"Moving something rapidly from side to side."
798,"Shape Memory Alloy","http://en.wikipedia.org/wiki/Shape_memory_alloy","An alloy that 'remembers' its original, cold-forged shape: returning the pre-deformed shape by heating. This material is a lightweight, solid-state alternative to conventional actuators such as hydraulic, pneumatic, and motor-based systems."
799,"Shape Memory Polymer","http://en.wikipedia.org/wiki/Shape-memory_polymer","Polymeric smart materials that have the ability to return from a deformed state (temporary shape) to their original (permanent) shape induced by an external stimulus, such as temperature change. SMPs can retain two or sometimes three shapes, and the transition between those is induced by temperature, electric field,  or magnetic field, light or solution."
800,"Shaped Charge","http://en.wikipedia.org/wiki/Shaped_charge","An explosive charge shaped to focus the effect of the explosive's energy. Various types are used to cut and form metal, initiate nuclear weapons, in the oil and gas industry and to penetrate armour. A typical modern lined shaped charge can penetrate armor steel to a depth of 7 or more times the diameter of the charge's cone, though greater depths of 10 times and above are now feasible."
801,"Shear Stress","http://en.wikipedia.org/wiki/Shear_stress","A stress which is applied parallel or tangential to a face of a material, as opposed to a normal stress which is applied perpendicularly."
802,"Shear Thickening","http://en.wikipedia.org/wiki/Shear_thickening","(or Dilitant) The property of a material for which viscosity increases with the rate of shear. Such a shear thickening fluid is an example of a non-Newtonian fluid."
803,"Shear Thinning","http://en.wikipedia.org/wiki/Shear_thinning","(or Pseudoplasticy) The property of a material for which which viscosity decreases with increasing rate of shear. This property is found in certain complex solutions, such as ketchup, whipped cream, blood, paint, and nail polish. It is also a common property of polymer solutions and molten polymers."
804,"Shock Hardening","http://en.wikipedia.org/wiki/Shock_hardening","A process used to strengthen metals and alloys, wherein a shock wave produces atomic-scale defects in the material's crystalline structure. As in cold work, these defects interfere with the normal processes by which metallic materials yield (plasticity), making materials stiffer, but more brittle."
805,"Shock Wave","http://en.wikipedia.org/wiki/Shock_wave","A type of propagating disturbance. Like an ordinary wave, it carries energy and can propagate through a medium (solid, liquid, gas or plasma) or through a field such as the electromagnetic field. Characterized by an abrupt, nearly discontinuous change in the characteristics of the medium. Associated with rapid rise in pressure, temperature and density of the flow. A shock wave travels through most media at a higher speed than an ordinary wave."
806,"Shore Durometer","http://en.wikipedia.org/wiki/Shore_durometer","A hardness test that measures the depth of an indentation in the material created by a given force on a standardized presser foot."
807,"Shot Peening","http://en.wikipedia.org/wiki/Shot_peening","A process used to produce a compressive residual stress layer and modify mechanical properties of metals. It entails impacting a surface with shot (round metallic, glass or ceramic particles) with force sufficient to create plastic deformation. It is similar to sandblasting, except that it operates by the mechanism of plasticity rather than abrasion. In practice, this means that less material is removed by the process, and less dust created."
808,"Shunt","http://en.wikipedia.org/wiki/Shunt_(electrical)","In electronics, a shunt is a device which allows electric current to pass around another point in the circuit."
809,"Siemens Cycle","http://en.wikipedia.org/wiki/Siemens_cycle","A technique used to cool or liquify gases. A gas is compressed, leading to an increase in its temperature (by Gay-Lussac's law relating pressure and temperature). The compressed gas is then cooled by a heat exchanger, then the cool, compressed gas is allowed to decompress, further cooling it (again by Gay-Lussac's law). This results in a gas (or liquified gas) that is colder than the original and at the same pressure."
810,"Sintering","http://en.wikipedia.org/wiki/Sintering","A method for making objects from powder, by heating the material below its melting point (solid state sintering) until its particles adhere to each other.  Traditionally used for manufacturing ceramic objects. Most, if not all, metals can be sintered - especially pure metals produced in vacuum which suffer no surface contamination. Many nonmetallic substances also sinter, such as glass, alumina, zirconia, silica, magnesia, lime, ice, beryllium oxide, ferric oxide, and various organic polymers."
811,"Skin Effect","http://en.wikipedia.org/wiki/Skin_effect","The tendency of an alternating electric current (AC) to distribute itself within a conductor so that the current density near the surface of the conductor is greater than that at its core. That is, the electric current tends to flow at the 'skin' of the conductor. The skin effect causes the effective resistance of the conductor to increase with the frequency of the current. Skin effect is due to eddy currents set up by the AC current."
812,"Smoke","https://en.wikipedia.org/wiki/Smoke","A collection of airborne solid and liquid particulates and gases emitted when a material undergoes combustion or pyrolysis, together with the quantity of air that is entrained or otherwise mixed into the mass."
813,"SODAR","http://en.wikipedia.org/wiki/SODAR","(SOnic Detection And Ranging), or sodar, is a meteorological instrument also known as a wind profiler which measures the scattering of sound waves by atmospheric turbulence. SODAR systems are used to measure wind speed at various heights above the ground, and the thermodynamic structure of the lower layer of the atmosphere. Sodar systems are like radar systems except that sound waves rather than radio waves are used ."
814,"Sol","http://en.wikipedia.org/wiki/Sol_(colloid)","A colloidal suspension of solid particles (1-500 nanometres in size) in a liquid. Examples include blood, pigmented ink, and paint."
815,"Solar Energy","http://en.wikipedia.org/wiki/Solar_energy","Collection or use of energy from the Sun."
816,"Soldering","http://en.wikipedia.org/wiki/Soldering","A process in which two or more metal items are joined together by melting and flowing a filler metal into the joint, the filler metal having a relatively low melting point."
817,"Solenoid","http://en.wikipedia.org/wiki/Solenoid","A coil wound into a tightly packed helix. In physics, the term solenoid refers to a long, thin loop of wire, often wrapped around a metallic core, which produces a magnetic field when an electric current is passed through it. Solenoids are important because they can create controlled magnetic fields and can be used as electromagnets."
818,"Solid Solution Strengthening","http://en.wikipedia.org/wiki/Solid_solution_strengthening","A type of alloying that can be used to improve the strength of a pure metal. The technique works by adding atoms of one element (the alloying element) to the crystalline lattice another element (the base metal). The alloying element diffuses into the matrix, forming a solid solution."
819,"Soliton","http://en.wikipedia.org/wiki/Soliton","A self-reinforcing solitary wave (a wave packet or pulse) that maintains its shape while it travels at constant speed. Solitons are caused by a cancellation of nonlinear and dispersive effects in the medium. (The term 'dispersive effects' refers to a property of certain systems where the speed of the waves varies according to frequency.)"
820,"Solvation","http://en.wikipedia.org/wiki/Solvation","(commonly called dissolution) The process of attraction and association of molecules of a solvent with molecules or ions of a solute. As ions dissolve in a solvent they spread out and become surrounded by solvent molecules. The bigger the ion, the more solvent molecules are able to surround it and the more it becomes solvated."
821,"Sonar","http://en.wikipedia.org/wiki/Sonar","a technique that uses sound propagation (usually underwater) to navigate, communicate with or detect other vessels. There are two kinds of sonar: active and passive. Sonar may be used as a means of acoustic location and of measurement of the echo characteristics of 'targets' in the water."
822,"Sonic Anemometer","http://en.wikipedia.org/wiki/Anemometer#Sonic_anemometers","A Sonic Anemometer uses ultrasonic sound waves to measure wind velocity based on the time of flight of sonic pulses between pairs of transducers. Measurements from pairs of transducers can be combined to yield a measurement of velocity in 1-, 2-, or 3-dimensional flow. Sonic anemometers can take measurements with very fine temporal resolution, 20 Hz or better, which makes them well suited for turbulence measurements."
823,"Sonochemistry","http://en.wikipedia.org/wiki/Sonochemistry","The effect of sonic waves and wave properties on chemical systems. Sonochemistry arises from acoustic cavitation: the formation, growth, and implosive collapse of bubbles in a liquid. This is demonstrated in phenomena such as ultrasound, sonication, sonoluminescence, and sonic cavitation."
824,"Sonoluminescence","http://en.wikipedia.org/wiki/Sonoluminescence","The emission of short bursts of light from imploding bubbles in a liquid when excited by sound."
825,"Sonomicrometry","http://en.wikipedia.org/wiki/Sonomicrometry","A technique for measuring the distance between piezoelectric crystals based on the speed of acoustic signals through the medium they are embedded in. One crystal is used to generate a sound pulse which travels across the gap and is detected by the other crystal - the time taken is used to calculate the distance between the crystals."
826,"Sorption","http://en.wikipedia.org/wiki/Sorption","The action of both absorption and adsorption taking place simultaneously, i.e. the effect of gases or liquids being incorporated into a material of a different state and adhering to the surface of another molecule. Absorption is the incorporation of a substance in one state into another of a different state (e.g., liquids  absorbed by solid or gas absorbed by liquid). Adsorption is the physical adherence or bonding of ions and molecules onto the surface of another molecule."
827,"Sound","http://en.wikipedia.org/wiki/Sound","A mechanical wave that is an oscillation of pressure transmitted through a solid, liquid, or gas, composed of frequencies within the range of hearing and of a level sufficiently strong to be heard."
828,"Spanish Windlass","http://www.wikihow.com/Make-a-Spanish-Windlass","A simple machine for applying a tension between two objects to pull them together. Consists of a continuous loop of rope passing around the objects and a beam (e.g. a stick) passing through the middle of the loop. Rotation of the beam around the axis of the loop causes the loop to twist around itself, effectivly shortening its length and so pulling the objects towards each another."
829,"Sparging","http://en.wikipedia.org/wiki/Sparging_%28chemistry%29","(or gas flushing) A technique which involves bubbling a chemically inert gas, such as nitrogen, argon, or helium, through a liquid to remove dissolved gases (such as oxygen) from the liquid. Can also be a method to remove low-boiling liquids from a solution."
830,"Spark Plasma Sintering","http://en.wikipedia.org/wiki/Spark_plasma_sintering","(or Field Assisted Sintering Technique (FAST) or Pulsed Electric Current Sintering (PECS)). The main characteristic of the Spark Plasma Sintering (SPS) is that the pulsed DC current directly passes through the graphite die, as well as the powder compact, in case of conductive samples. Therefore, the heat is generated internally which facilitates a very high heating or cooling rate (up to 1000k/min), hence the sintering process generally is very fast (within a few minutes)."
831,"Spatial Filter","http://en.wikipedia.org/wiki/Spatial_filter","An optical device which uses the principles of Fourier optics to alter the structure of a beam of coherent light or other electromagnetic radiation."
832,"Speed of Sound","http://en.wikipedia.org/wiki/Speed_of_sound","The distance traveled during a unit of time by a sound wave propagating through an elastic medium."
833,"Sphericon","http://en.wikipedia.org/wiki/Sphericon","A three-dimensional solid with one side and two edges. May be constructed from a bicone (a double cone) with an apex of 90 degrees, by splitting the bicone along a plane through both apexes, rotating one of the two halves by 90 degrees, and reattaching the two halves. When rolled on a flat surface, every point on the surface of a sphericon comes in contact with the surface it is rolling on."
834,"Spheroid","http://en.wikipedia.org/wiki/Spheroid","A quadric surface obtained by rotating an ellipse about one of its principal axes; in other words, an ellipsoid with two equal semi-diameters. If the ellipse is rotated about its major axis, the result is a prolate (elongated) spheroid, somewhat similar to a rugby ball. If the ellipse is rotated about its minor axis, the result is an oblate (flattened) spheroid, somewhat similar to a lentil. If the generating ellipse is a circle, the surface is a sphere."
835,"Spin Coating","http://en.wikipedia.org/wiki/Spin_coating","A procedure used to apply uniform thin films to flat substrates. In short, an excess amount of a solution is placed on the substrate, which is then rotated at high speed in order to spread the fluid by centrifugal force."
836,"Spin-stabilized Magnetic Levitation","https://en.wikipedia.org/wiki/Spin-stabilized_magnetic_levitation","A phenomenon of magnetic levitation whereby a magnet or array of magnets is levitated via magnetic forces above another magnet or array of magnets, and stabilised by gyroscopic effect due to a spin that is neither too fast, nor too slow."
837,"Spirit Level","http://en.wikipedia.org/wiki/Spirit_level","An instrument designed to indicate whether a surface is horizontal."
838,"Sponge","http://en.wikipedia.org/wiki/Sponge_%28material%29","A tool or cleaning aid consisting of porous material."
839,"Spray","http://en.wikipedia.org/wiki/Spray_nozzle","When a liquid is dispersed as a stream of droplets (atomisation), it is called a spray. Spray nozzles are used to achieve two primary functions: increase liquid surface area to enhance evaporation, or distribute a liquid over an area."
840,"Spring","https://en.wikipedia.org/wiki/Spring_(device)","An elastic object used to store mechanical energy."
841,"Sputtering","http://en.wikipedia.org/wiki/Sputtering","A process whereby atoms are ejected from a solid target material due to bombardment of the target by energetic ions. It is commonly used for thin-film deposition, etching and analytical techniques"
842,"Static Friction","http://en.wikipedia.org/wiki/Stiction","(or Stiction) Two solid objects pressing against each other (but not sliding) will require some threshold of force parallel to the surface of contact in order to overcome static cohesion. Static Friction is a threshold, not a continuous force."
843,"Steam Explosion","http://en.wikipedia.org/wiki/Steam_explosion","A violent boiling or flashing of water into steam, occurring when water is either superheated, rapidly heated by fine hot debris produced within it, or the interaction of molten metals . The water changes from a liquid to a gas with extreme speed, increasing dramatically in volume."
